User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
USR_01052,25,Male,Healthcare,Both,4.3,1.0,66.2,6.7,3.5,13,3.3,6.7
USR_01053,28,Female,Sales,Android,10.0,4.4,10.0,4.9,5.1,22,3.4,7.7
USR_01054,58,Male,Creative,iOS,7.5,3.5,40.2,6.3,1.7,25,2.6,9.1
USR_01055,54,Female,Engineer,Android,8.1,3.1,10.4,6.1,9.7,16,3.1,7.5
USR_01056,31,Female,Creative,iOS,10.0,2.3,30.0,6.5,4.4,23,2.7,8.8
USR_01057,47,Female,Engineer,Android,7.8,1.7,10.0,5.4,7.6,25,3.6,9.8
USR_01058,52,Male,Manager,iOS,5.6,3.0,32.6,6.8,5.4,17,4.9,9.5
USR_01059,38,Male,Student,iOS,10.1,2.9,10.0,6.4,7.9,24,3.7,12.4
USR_01060,54,Male,Healthcare,iOS,4.7,1.6,59.0,8.3,5.1,13,1.6,4.1
USR_01061,22,Male,Sales,iOS,7.2,3.4,10.0,5.3,8.1,14,6.2,10.5
USR_01062,36,Male,Student,Android,4.5,2.0,61.6,7.1,3.8,8,3.7,4.5
USR_01063,31,Female,Engineer,Both,6.8,3.7,35.1,7.3,9.0,15,4.1,6.4
USR_01064,43,Male,Student,iOS,8.4,2.0,37.0,7.7,8.6,25,2.8,9.2
USR_01065,21,Female,Healthcare,iOS,8.0,3.6,25.3,6.4,6.4,13,3.9,8.4
USR_01066,42,Male,Student,iOS,5.6,1.3,43.5,7.1,6.9,16,3.3,7.9
USR_01067,62,Female,Student,iOS,11.2,2.2,13.6,7.2,8.1,26,1.8,13.8
USR_01068,59,Female,Engineer,Android,3.6,0.9,29.2,4.8,6.2,10,4.0,2.1
USR_01069,42,Male,Manager,iOS,7.5,3.1,32.6,6.4,5.8,20,1.8,10.2
USR_01070,35,Male,Student,iOS,7.0,3.1,45.9,6.8,4.0,17,3.1,8.6
USR_01071,57,Female,Creative,iOS,8.1,2.9,33.5,6.9,7.0,17,3.5,9.8
USR_01072,25,Male,Engineer,iOS,7.6,1.6,51.2,6.9,1.8,16,1.6,9.6
USR_01073,56,Female,Healthcare,Android,2.0,0.8,81.2,7.3,3.3,5,2.7,1.9
USR_01074,57,Female,Student,Android,5.0,1.2,64.7,9.1,2.9,7,3.0,6.4
USR_01075,31,Female,Manager,Android,8.1,2.0,15.2,6.1,7.8,20,2.8,10.9
USR_01076,49,Male,Student,Android,10.5,4.0,11.0,7.3,6.5,24,3.4,14.5
USR_01077,55,Female,Creative,iOS,5.7,1.8,63.1,8.4,4.0,12,3.8,4.6
USR_01078,50,Female,Sales,iOS,7.7,2.8,10.0,4.6,8.4,18,4.6,8.1
USR_01079,40,Female,Sales,Android,8.6,3.6,32.7,7.1,5.9,23,2.6,11.2
USR_01080,32,Male,Healthcare,iOS,5.5,1.4,10.0,4.8,7.4,17,5.1,2.7
USR_01081,50,Female,Manager,Both,7.3,3.7,40.2,9.4,5.9,22,3.4,9.6
USR_01082,42,Female,Creative,iOS,6.1,2.4,70.5,7.4,2.7,16,2.4,3.6
USR_01083,34,Female,Healthcare,iOS,7.0,1.5,31.3,7.3,8.5,16,2.5,11.1
USR_01084,50,Male,Engineer,iOS,8.6,3.6,10.0,4.6,7.2,17,4.3,11.2
USR_01085,64,Female,Creative,iOS,10.3,3.7,21.6,6.2,3.2,33,4.0,11.4
USR_01086,19,Male,Manager,Android,8.4,3.7,10.0,6.2,8.5,26,4.5,11.0
USR_01087,31,Female,Engineer,Android,2.8,1.3,64.9,8.9,4.4,9,3.2,5.3
USR_01088,57,Female,Student,Android,5.5,2.9,52.9,7.7,5.1,15,2.3,10.0
USR_01089,57,Female,Student,Android,10.7,5.9,10.0,4.8,8.4,25,4.3,14.1
USR_01090,56,Female,Manager,Both,7.1,2.8,36.4,7.4,6.7,18,2.1,8.2
USR_01091,23,Male,Student,iOS,5.2,2.1,13.9,5.0,6.1,15,3.8,7.3
USR_01092,23,Non-binary,Engineer,Android,8.9,1.8,10.0,4.8,6.7,16,5.4,8.8
USR_01093,20,Male,Engineer,iOS,6.2,3.1,45.4,7.3,6.3,13,1.9,5.8
USR_01094,24,Female,Healthcare,Android,6.5,1.4,53.0,7.7,3.2,16,1.9,9.5
USR_01095,25,Female,Creative,iOS,4.8,2.0,60.6,7.4,4.4,6,3.6,7.3
USR_01096,59,Female,Student,iOS,6.9,1.6,40.7,9.1,7.2,12,1.9,6.9
USR_01097,32,Male,Engineer,Android,6.7,2.0,47.8,7.2,4.2,14,4.3,6.0
USR_01098,64,Female,Engineer,Android,8.1,2.0,16.9,7.0,9.3,20,4.3,10.3
USR_01099,46,Female,Sales,iOS,7.8,1.9,19.1,5.3,5.5,24,4.3,8.5
USR_01100,50,Male,Manager,iOS,6.8,1.5,62.5,7.8,3.1,15,3.6,5.0
USR_01101,47,Female,Manager,Android,6.1,1.9,10.0,4.8,8.0,20,2.4,5.8
USR_01102,56,Male,Engineer,iOS,11.3,3.9,10.0,9.2,9.3,26,1.9,16.0
USR_01103,44,Male,Creative,iOS,7.9,2.9,21.3,7.8,8.8,19,4.4,10.0
USR_01104,53,Male,Manager,Android,5.6,2.0,31.0,10.0,8.5,9,2.6,7.3
USR_01105,46,Male,Student,Android,3.6,1.4,59.1,7.3,7.1,7,2.9,3.7
USR_01106,55,Female,Engineer,Android,6.9,3.5,46.3,7.9,4.1,11,3.2,9.2
USR_01107,50,Male,Manager,iOS,5.5,2.3,48.7,6.5,5.6,23,3.2,4.1
USR_01108,54,Male,Creative,Both,7.7,1.6,39.6,6.7,4.0,16,3.9,8.6
USR_01109,44,Male,Sales,iOS,6.6,1.7,35.8,5.5,3.5,17,3.7,6.9
USR_01110,50,Female,Healthcare,iOS,13.6,4.4,10.0,5.1,3.4,32,3.0,16.0
USR_01111,21,Female,Creative,iOS,5.4,2.9,40.0,7.0,7.1,12,3.0,5.9
USR_01112,39,Male,Engineer,iOS,9.2,2.1,26.8,6.7,5.9,22,3.3,7.7
USR_01113,19,Male,Healthcare,Both,5.2,2.3,25.8,5.5,5.4,15,3.7,4.7
USR_01114,27,Female,Healthcare,Android,9.4,2.0,10.0,5.7,8.0,25,4.3,9.7
USR_01115,22,Male,Student,iOS,9.3,3.0,25.2,6.8,4.0,23,3.0,9.5
USR_01116,27,Female,Sales,iOS,6.4,3.0,16.9,5.5,5.2,17,3.2,8.5
USR_01117,50,Male,Engineer,iOS,6.3,2.0,50.1,7.2,7.1,16,2.8,6.9
USR_01118,55,Female,Student,Android,7.0,2.5,12.1,5.5,5.9,13,2.9,11.0
USR_01119,30,Male,Healthcare,iOS,4.6,2.4,64.4,7.1,1.4,10,4.1,4.3
USR_01120,48,Female,Healthcare,iOS,9.1,2.0,26.1,5.4,2.2,24,2.1,12.4
USR_01121,64,Male,Healthcare,iOS,8.0,3.1,10.0,5.4,9.5,18,2.4,7.5
USR_01122,53,Non-binary,Engineer,iOS,8.3,2.7,10.0,4.0,6.6,21,4.7,12.6
USR_01123,62,Male,Creative,Android,7.7,4.1,27.7,6.6,4.5,22,3.4,11.0
USR_01124,41,Female,Manager,Both,8.7,4.2,24.9,8.5,5.3,19,4.7,8.3
USR_01125,32,Male,Manager,iOS,5.7,1.4,53.1,8.5,3.3,17,2.3,7.5
USR_01126,46,Male,Sales,iOS,9.5,5.0,17.5,7.2,8.6,23,3.1,13.6
USR_01127,25,Female,Creative,Android,9.3,2.5,10.0,4.4,4.8,23,2.7,10.8
USR_01128,22,Male,Engineer,Android,6.7,1.5,62.2,7.8,4.9,19,2.7,5.0
USR_01129,46,Female,Creative,iOS,4.7,1.8,62.8,7.1,5.4,13,1.1,5.2
USR_01130,64,Female,Engineer,Android,9.4,4.3,30.3,6.3,4.7,15,1.1,11.7
USR_01131,21,Female,Engineer,iOS,6.9,3.1,48.2,8.2,3.6,11,1.9,11.4
USR_01132,29,Male,Manager,Android,7.2,2.8,42.9,7.5,5.8,19,2.9,7.9
USR_01133,62,Female,Sales,iOS,9.3,3.5,16.9,9.2,8.5,22,2.4,8.0
USR_01134,19,Male,Engineer,iOS,9.5,5.1,10.0,5.1,4.9,18,2.7,11.4
USR_01135,44,Female,Healthcare,Android,6.4,3.1,20.8,5.2,4.4,14,1.7,10.1
USR_01136,48,Female,Engineer,iOS,9.4,4.2,15.5,5.4,5.4,18,3.9,7.6
USR_01137,53,Female,Creative,iOS,7.5,2.0,41.0,6.5,6.2,18,2.4,6.6
USR_01138,53,Female,Manager,iOS,9.0,4.4,15.1,8.7,7.8,26,4.5,11.6
USR_01139,43,Female,Healthcare,Android,5.5,2.5,51.2,6.1,3.7,11,2.9,3.9
USR_01140,60,Male,Student,iOS,6.9,3.8,29.8,6.1,6.1,17,2.1,10.0
USR_01141,44,Female,Creative,Android,9.3,2.3,20.5,7.3,6.3,22,0.6,10.6
USR_01142,22,Male,Sales,Android,4.3,1.9,52.1,7.8,7.9,15,1.7,4.8
USR_01143,37,Female,Healthcare,Android,9.4,5.1,10.0,4.1,8.7,27,3.9,13.4
USR_01144,28,Female,Manager,iOS,7.4,2.7,48.5,8.0,4.0,13,0.1,12.1
USR_01145,27,Female,Sales,Android,11.1,5.1,10.0,6.0,8.8,27,2.7,9.9
USR_01146,57,Male,Engineer,Both,9.7,5.3,19.4,6.7,7.8,21,2.7,10.1
USR_01147,55,Female,Creative,Android,8.0,3.1,41.5,8.5,7.3,18,2.1,7.7
USR_01148,23,Male,Sales,Android,5.0,2.2,52.3,6.5,6.1,14,2.5,4.2
USR_01149,25,Male,Engineer,iOS,6.4,1.3,12.9,5.0,6.6,16,3.0,7.2
USR_01150,40,Male,Manager,Android,6.3,2.4,35.4,5.0,4.1,18,2.5,4.1
USR_01151,64,Male,Student,iOS,9.8,2.8,15.4,6.8,5.5,17,4.4,14.9
USR_01152,43,Male,Healthcare,Android,8.3,2.0,37.6,6.4,4.5,23,2.3,10.1
USR_01153,63,Female,Healthcare,Android,6.0,2.7,43.4,6.9,6.6,16,0.4,5.3
USR_01154,60,Male,Student,Android,8.1,1.7,33.7,6.3,6.3,25,1.5,4.8
USR_01155,29,Male,Manager,Android,6.6,3.4,40.1,8.3,6.5,14,3.4,6.2
USR_01156,43,Female,Student,Android,5.5,2.1,45.7,6.8,3.8,16,3.2,9.9
USR_01157,30,Male,Student,iOS,8.8,3.8,10.0,4.7,7.1,22,3.1,11.5
USR_01158,57,Female,Engineer,iOS,6.5,1.9,55.3,7.8,4.1,16,1.1,8.0
USR_01159,35,Female,Sales,iOS,5.4,1.4,47.5,9.1,6.6,12,3.5,6.6
USR_01160,42,Non-binary,Engineer,iOS,9.3,2.7,21.7,7.0,7.7,22,1.5,7.8
USR_01161,50,Female,Sales,iOS,7.5,2.1,43.0,7.1,5.8,15,3.3,6.3
USR_01162,64,Female,Healthcare,Both,6.2,3.1,49.0,5.9,4.4,14,2.6,5.9
USR_01163,57,Female,Student,Android,9.8,4.7,14.6,6.5,5.3,22,3.5,11.3
USR_01164,60,Male,Creative,Android,8.3,4.1,50.3,7.4,2.9,19,2.0,9.7
USR_01165,29,Female,Manager,Android,7.7,3.5,41.1,8.2,6.7,18,4.2,6.1
USR_01166,61,Male,Manager,Android,4.5,1.9,60.4,7.3,6.9,10,1.1,4.6
USR_01167,53,Female,Engineer,Android,9.5,3.7,23.6,9.0,6.7,23,3.3,11.9
USR_01168,65,Male,Manager,iOS,6.4,1.9,46.3,6.9,6.0,15,2.6,7.7
USR_01169,21,Female,Student,iOS,7.6,3.4,10.0,5.5,7.8,19,2.8,7.4
USR_01170,22,Male,Engineer,Both,7.6,1.9,10.0,5.5,8.9,18,4.9,6.8
USR_01171,54,Female,Student,Android,4.5,1.7,70.0,8.3,4.6,10,1.5,3.3
USR_01172,25,Male,Engineer,Android,8.5,2.3,33.4,8.0,7.3,22,3.1,10.6
USR_01173,59,Female,Student,Both,6.6,2.5,10.0,4.8,8.7,20,3.9,4.2
USR_01174,45,Female,Engineer,iOS,7.9,2.4,42.6,6.5,5.7,18,1.8,10.6
USR_01175,48,Male,Engineer,iOS,5.3,1.2,64.6,6.6,4.8,11,3.8,4.1
USR_01176,26,Female,Engineer,iOS,6.0,2.3,33.3,5.9,4.3,16,5.1,6.4
USR_01177,46,Female,Sales,iOS,7.3,1.9,18.3,5.1,3.9,18,4.8,9.9
USR_01178,31,Female,Engineer,iOS,7.3,1.9,33.4,5.9,5.3,15,3.6,5.0
USR_01179,57,Male,Healthcare,Android,9.0,3.0,10.0,5.7,7.8,20,3.2,11.3
USR_01180,58,Male,Engineer,iOS,8.5,2.8,10.0,5.1,5.9,19,4.2,8.4
USR_01181,39,Male,Sales,iOS,10.2,5.1,17.6,7.8,7.6,22,3.9,8.2
USR_01182,28,Male,Engineer,Android,7.8,3.1,23.5,7.1,7.6,20,3.2,9.4
USR_01183,40,Female,Sales,iOS,9.4,4.7,10.0,6.2,5.9,25,0.8,9.0
USR_01184,18,Male,Healthcare,Android,7.5,1.9,10.0,4.3,8.6,16,2.3,5.4
USR_01185,63,Female,Engineer,iOS,9.6,3.1,10.0,6.4,9.1,19,3.9,14.7
USR_01186,54,Male,Sales,Android,9.8,3.9,14.3,7.4,7.7,25,3.3,12.2
USR_01187,38,Female,Manager,iOS,8.7,2.2,36.5,5.9,4.1,21,2.6,6.9
USR_01188,43,Female,Student,iOS,4.4,1.1,40.8,5.4,5.1,17,3.5,4.6
USR_01189,63,Female,Creative,Android,2.9,1.3,71.5,6.7,6.2,9,1.6,1.5
USR_01190,53,Male,Sales,Android,8.5,3.6,27.5,7.2,6.8,17,2.8,5.2
USR_01191,40,Male,Manager,iOS,7.2,2.0,10.0,4.4,5.7,15,3.2,5.4
USR_01192,18,Male,Student,Both,6.9,1.9,37.0,8.4,2.9,18,0.4,9.2
USR_01193,57,Male,Creative,Android,8.5,3.9,10.0,5.3,9.4,21,3.8,6.2
USR_01194,32,Male,Healthcare,Android,6.5,1.6,42.9,6.3,5.3,15,1.5,8.4
USR_01195,38,Male,Sales,iOS,9.4,4.9,13.8,8.2,9.4,23,3.9,8.6
USR_01196,64,Male,Healthcare,iOS,7.7,4.1,26.3,7.0,5.3,21,3.2,10.3
USR_01197,26,Female,Student,Android,7.7,3.9,32.4,8.1,7.8,24,2.2,6.7
USR_01198,26,Male,Sales,iOS,8.0,2.2,37.5,8.7,8.1,23,1.9,9.4
USR_01199,27,Female,Engineer,iOS,8.4,1.7,10.0,5.0,6.0,17,2.1,8.9
USR_01200,43,Male,Student,Android,6.2,3.3,52.5,7.9,6.0,13,2.2,4.3
USR_01201,58,Female,Manager,iOS,5.0,1.6,65.7,8.4,5.0,5,3.4,8.1
USR_01202,52,Female,Healthcare,Android,4.6,1.4,58.3,6.3,3.8,12,2.6,3.4
USR_01203,42,Female,Engineer,iOS,6.5,1.9,38.1,6.4,6.5,14,3.0,8.0
USR_01204,43,Female,Creative,iOS,9.0,2.6,10.0,4.5,2.8,22,2.1,12.6
USR_01205,28,Male,Student,iOS,7.5,3.4,45.3,7.7,5.9,16,2.3,7.1
USR_01206,55,Female,Manager,Android,5.8,3.0,11.8,3.8,5.0,11,3.4,10.5
USR_01207,19,Male,Creative,Android,6.9,3.3,48.1,8.0,3.4,12,2.6,7.5
USR_01208,24,Male,Student,iOS,6.6,2.9,10.0,5.1,9.8,15,3.6,7.6
USR_01209,35,Female,Engineer,iOS,7.7,2.3,37.6,8.5,8.5,20,3.4,8.0
USR_01210,44,Female,Engineer,iOS,7.4,2.9,18.9,7.3,8.7,16,3.8,10.9
USR_01211,51,Male,Sales,iOS,4.0,1.1,66.5,8.0,3.0,11,3.9,4.8
USR_01212,44,Female,Engineer,Android,8.6,2.1,31.3,5.8,3.7,19,3.2,12.0
USR_01213,34,Female,Student,Android,7.2,1.7,10.0,5.2,7.9,18,4.0,5.9
USR_01214,60,Male,Manager,Android,7.3,3.0,10.0,4.7,6.1,22,3.0,9.5
USR_01215,61,Male,Manager,Android,7.7,1.6,47.3,8.1,3.0,17,3.9,6.8
USR_01216,41,Male,Engineer,iOS,8.5,4.6,35.7,7.6,8.0,21,2.5,6.6
USR_01217,42,Male,Manager,Android,7.8,4.3,41.7,7.6,7.1,20,3.5,4.4
USR_01218,24,Male,Manager,Android,7.2,1.8,39.9,7.1,7.0,18,2.5,10.3
USR_01219,23,Male,Sales,iOS,7.7,2.7,49.2,7.5,2.9,20,2.4,9.4
USR_01220,41,Male,Engineer,Android,8.4,3.9,10.0,6.5,9.6,21,3.5,6.5
USR_01221,50,Female,Student,iOS,7.9,4.2,34.0,7.2,7.2,16,1.1,8.7
USR_01222,46,Female,Manager,Android,8.7,4.5,20.2,5.8,4.1,20,3.3,10.4
USR_01223,60,Non-binary,Manager,Android,8.5,2.5,43.8,6.4,3.1,22,2.7,8.7
USR_01224,39,Male,Healthcare,Android,8.1,1.9,27.5,10.0,7.2,22,2.1,8.2
USR_01225,43,Female,Student,Android,7.7,2.3,43.2,6.8,6.6,17,2.1,4.6
USR_01226,45,Female,Student,iOS,8.6,3.0,10.0,4.4,6.3,24,3.0,10.1
USR_01227,38,Female,Creative,iOS,7.7,2.5,25.4,6.3,8.7,17,2.3,7.3
USR_01228,24,Male,Manager,Android,7.6,3.6,10.0,5.5,8.4,19,3.1,5.2
USR_01229,34,Female,Manager,Android,6.0,1.7,68.1,7.0,2.1,15,1.9,7.3
USR_01230,37,Male,Engineer,Android,6.5,3.3,11.6,5.7,9.4,13,3.3,7.9
USR_01231,58,Male,Engineer,Android,11.6,3.2,12.0,6.5,6.1,28,3.8,14.3
USR_01232,37,Female,Engineer,Android,7.2,2.4,16.1,5.9,7.9,11,2.5,7.9
USR_01233,39,Female,Engineer,iOS,8.3,3.0,29.7,7.0,6.5,19,2.4,9.0
USR_01234,45,Male,Healthcare,iOS,7.4,2.2,27.1,6.0,6.6,22,3.4,9.4
USR_01235,57,Non-binary,Sales,Android,8.7,4.1,34.3,7.2,6.4,16,2.0,9.0
USR_01236,24,Female,Student,iOS,6.1,2.1,47.3,9.1,4.2,12,3.3,7.0
USR_01237,18,Female,Student,iOS,7.9,4.0,10.0,5.4,6.7,18,2.5,10.4
USR_01238,49,Female,Engineer,Android,5.1,2.7,63.5,7.7,3.8,6,2.7,6.7
USR_01239,30,Male,Manager,iOS,9.6,4.8,10.0,3.9,6.3,17,4.8,9.0
USR_01240,47,Non-binary,Engineer,iOS,8.6,3.3,24.9,6.5,6.3,27,2.1,10.3
USR_01241,40,Female,Sales,Android,5.2,2.0,50.1,7.1,7.5,14,2.3,5.6
USR_01242,36,Male,Healthcare,Both,8.0,2.2,10.6,5.9,8.2,22,3.0,5.5
USR_01243,49,Female,Sales,Android,4.6,1.9,25.3,4.7,5.3,12,3.5,4.3
USR_01244,47,Female,Sales,Android,6.2,3.3,34.6,6.8,7.2,17,3.0,6.3
USR_01245,46,Female,Manager,iOS,9.0,2.1,39.8,8.6,6.1,21,2.7,7.7
USR_01246,62,Non-binary,Manager,Android,3.2,1.5,45.5,6.6,7.2,11,3.7,3.9
USR_01247,46,Female,Engineer,Android,10.3,5.2,14.5,7.5,9.6,30,3.0,11.9
USR_01248,47,Female,Manager,Android,8.4,4.6,29.3,8.2,7.4,18,1.4,5.2
USR_01249,33,Female,Sales,iOS,7.3,2.3,30.2,9.8,6.6,17,4.0,6.9
USR_01250,57,Female,Engineer,iOS,8.5,2.8,16.3,5.5,4.7,19,3.6,12.1
USR_01251,36,Male,Sales,iOS,12.2,3.4,10.0,5.7,6.1,30,2.0,11.0
USR_01252,35,Female,Student,Both,5.7,2.7,29.4,6.4,8.6,16,3.2,3.9
USR_01253,18,Male,Sales,Android,9.8,2.4,31.2,7.5,4.1,23,3.4,9.1
USR_01254,31,Female,Sales,Android,8.3,2.4,13.2,4.0,3.7,15,2.6,7.6
USR_01255,64,Female,Healthcare,iOS,5.6,1.7,62.7,7.6,4.7,16,3.6,4.8
USR_01256,19,Female,Healthcare,iOS,8.0,2.6,40.1,7.0,5.1,17,1.9,7.5
USR_01257,45,Female,Manager,Android,6.0,2.1,24.1,6.2,8.4,16,3.8,6.6
USR_01258,47,Female,Creative,Android,6.7,2.7,35.8,7.3,7.1,18,0.4,6.9
USR_01259,55,Male,Sales,iOS,3.4,1.8,63.8,7.9,5.7,7,3.6,3.9
USR_01260,21,Female,Creative,Both,5.2,1.5,55.7,8.0,7.0,10,0.9,8.1
USR_01261,18,Male,Healthcare,iOS,6.9,3.3,52.1,6.8,2.3,15,3.8,8.7
USR_01262,25,Male,Healthcare,Android,9.3,4.1,20.3,7.2,9.9,28,2.1,7.4
USR_01263,46,Male,Creative,Both,8.7,2.1,19.7,7.1,8.0,18,5.0,10.7
USR_01264,56,Female,Manager,iOS,7.9,3.8,40.5,8.3,4.3,16,2.6,10.5
USR_01265,20,Female,Creative,iOS,8.1,1.9,19.4,7.3,8.1,20,4.1,10.9
USR_01266,49,Female,Manager,iOS,9.0,4.1,26.6,7.6,7.5,21,2.8,8.2
USR_01267,27,Male,Engineer,iOS,8.8,4.0,39.2,7.9,4.6,20,1.1,11.7
USR_01268,27,Female,Manager,Both,8.4,3.7,20.0,9.2,8.3,18,2.0,10.6
USR_01269,36,Male,Manager,iOS,6.5,1.9,27.1,6.1,6.1,16,3.7,9.9
USR_01270,63,Male,Engineer,iOS,7.5,3.0,23.0,8.8,7.4,18,5.7,8.0
USR_01271,51,Female,Engineer,iOS,6.8,3.2,13.8,9.8,9.3,21,4.5,5.6
USR_01272,50,Male,Manager,iOS,9.1,3.9,15.8,6.2,7.0,20,3.3,11.1
USR_01273,40,Male,Engineer,iOS,5.0,2.4,38.3,6.5,7.8,11,4.2,4.3
USR_01274,45,Male,Student,iOS,7.4,3.3,17.9,6.3,7.4,22,3.5,5.8
USR_01275,49,Male,Creative,Both,8.8,2.6,30.8,7.6,7.6,20,2.7,12.5
USR_01276,24,Female,Sales,iOS,5.5,1.4,16.8,4.6,6.1,11,3.6,3.7
USR_01277,46,Male,Creative,iOS,5.2,2.2,33.8,6.2,7.4,14,2.7,4.1
USR_01278,25,Female,Sales,Android,3.3,1.5,48.1,6.5,6.4,8,3.2,3.1
USR_01279,18,Female,Healthcare,iOS,7.4,1.8,14.8,6.4,8.1,17,3.7,8.2
USR_01280,20,Female,Student,iOS,5.1,1.3,50.1,6.4,5.5,12,3.0,3.9
USR_01281,41,Non-binary,Healthcare,Android,8.9,1.8,28.7,6.2,6.1,23,2.7,11.6
USR_01282,40,Male,Creative,iOS,4.7,1.8,45.4,7.7,6.7,12,2.3,4.0
USR_01283,25,Female,Student,Android,7.9,3.1,33.1,7.4,4.9,21,2.5,7.6
USR_01284,64,Non-binary,Engineer,Android,5.7,2.1,55.0,8.8,8.4,13,3.0,3.1
USR_01285,54,Male,Creative,iOS,5.1,1.6,51.9,7.7,7.9,9,2.5,4.8
USR_01286,20,Non-binary,Engineer,Android,4.3,1.5,53.1,5.5,3.2,12,3.6,5.5
USR_01287,50,Male,Healthcare,Android,10.0,4.7,10.0,6.6,8.6,24,1.7,12.5
USR_01288,45,Male,Engineer,Android,4.4,1.2,67.2,6.5,3.4,10,3.0,5.6
USR_01289,64,Male,Healthcare,Android,8.9,2.4,42.5,7.1,4.5,24,3.7,7.5
USR_01290,25,Female,Manager,iOS,7.5,3.3,36.3,8.1,5.5,23,4.4,5.6
USR_01291,51,Female,Engineer,iOS,5.9,3.0,51.4,7.0,4.4,9,2.7,7.4
USR_01292,52,Female,Student,iOS,4.9,1.6,56.4,7.0,4.4,11,3.4,7.6
USR_01293,49,Male,Healthcare,Android,9.9,5.2,21.1,6.8,3.2,24,2.9,16.0
USR_01294,41,Male,Creative,Android,5.3,1.2,79.6,7.8,2.7,13,3.4,3.0
USR_01295,31,Male,Sales,Android,6.8,1.6,27.3,6.1,7.7,16,3.1,5.3
USR_01296,49,Male,Manager,iOS,10.1,3.6,10.0,5.1,6.5,24,4.0,10.7
USR_01297,63,Female,Creative,iOS,10.4,4.7,20.4,7.6,6.5,27,0.7,13.3
USR_01298,60,Male,Student,Both,7.4,2.4,36.5,7.3,7.2,17,4.0,7.2
USR_01299,33,Female,Student,iOS,9.6,3.8,28.0,8.4,6.7,22,2.9,9.5
USR_01300,21,Female,Engineer,iOS,7.0,1.5,10.0,3.9,8.7,15,3.3,11.9
USR_01301,54,Male,Healthcare,iOS,11.3,4.1,10.1,6.7,5.9,32,3.3,15.7
USR_01302,38,Female,Student,Both,5.8,1.7,23.5,6.9,8.8,20,4.7,8.4
USR_01303,31,Male,Engineer,Android,5.1,1.9,30.5,5.0,4.2,11,2.3,4.1
USR_01304,48,Male,Healthcare,Android,10.3,4.0,15.1,6.7,8.1,24,2.3,10.0
USR_01305,65,Male,Creative,iOS,6.7,3.1,52.4,8.2,5.7,17,1.0,4.9
USR_01306,35,Female,Student,iOS,10.2,4.0,14.1,9.3,7.3,25,1.9,11.7
USR_01307,24,Male,Engineer,Both,6.7,2.8,49.2,8.0,6.7,16,1.8,8.2
USR_01308,27,Female,Manager,iOS,7.3,2.8,56.8,6.4,2.1,14,2.5,6.9
USR_01309,24,Female,Manager,Android,6.5,3.6,43.2,8.3,7.4,13,2.9,3.4
USR_01310,50,Male,Healthcare,Both,7.0,3.3,43.3,7.9,5.4,19,1.3,10.0
USR_01311,40,Female,Student,iOS,5.5,2.6,30.8,6.2,7.6,12,3.6,5.6
USR_01312,38,Female,Healthcare,Android,7.5,3.1,15.2,6.1,7.1,24,3.5,4.4
USR_01313,36,Male,Sales,Both,6.8,2.6,11.3,6.6,9.6,22,3.6,8.2
USR_01314,65,Male,Student,Android,11.8,3.8,10.0,5.5,8.4,26,2.7,16.0
USR_01315,36,Female,Sales,Android,6.2,2.9,32.8,6.4,4.3,19,4.9,5.6
USR_01316,53,Male,Manager,Both,4.7,1.3,71.1,7.4,4.4,11,3.3,1.0
USR_01317,46,Female,Student,iOS,8.7,1.9,49.0,8.0,6.4,22,1.4,6.6
USR_01318,35,Male,Manager,Android,5.5,2.4,38.0,6.3,7.1,15,1.6,4.3
USR_01319,19,Male,Engineer,Android,8.3,2.1,43.0,8.5,4.1,23,1.7,11.7
USR_01320,18,Male,Engineer,iOS,5.7,2.9,48.0,7.6,3.9,12,2.7,8.2
USR_01321,64,Male,Manager,Android,6.9,3.2,40.3,7.6,4.9,23,4.1,7.9
USR_01322,22,Female,Creative,iOS,7.8,3.2,10.0,5.7,8.9,20,2.9,12.1
USR_01323,37,Male,Sales,iOS,7.5,2.3,29.2,9.0,8.1,12,1.4,11.1
USR_01324,28,Female,Healthcare,Android,7.1,3.0,42.5,7.5,5.1,16,3.0,7.0
USR_01325,59,Female,Engineer,iOS,6.7,2.5,19.8,6.4,7.9,23,2.8,8.2
USR_01326,19,Female,Healthcare,iOS,5.9,1.8,23.8,6.2,7.9,12,3.4,6.1
USR_01327,20,Female,Healthcare,iOS,6.8,3.6,43.4,6.4,4.2,23,2.8,7.2
USR_01328,40,Male,Creative,Android,7.1,1.8,10.0,5.6,7.8,18,3.2,11.2
USR_01329,29,Male,Creative,Android,5.5,2.6,42.7,8.0,7.6,13,3.9,5.8
USR_01330,37,Female,Sales,iOS,9.0,4.3,10.0,5.7,8.0,19,4.1,6.4
USR_01331,22,Male,Manager,iOS,7.2,3.8,34.7,7.1,5.9,19,3.1,7.5
USR_01332,54,Female,Healthcare,Android,5.3,2.1,49.8,6.3,5.7,12,0.9,6.6
USR_01333,55,Male,Student,Android,7.4,2.9,30.0,7.6,7.9,18,2.7,9.6
USR_01334,47,Female,Sales,Android,7.6,4.0,24.7,7.8,7.9,18,3.8,10.3
